,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,1NXpT1tXpNw4GqRimZ52Jo,Mist And Shadow,J. Robbins,35,2015-08-21,False,0.368,0.576,8,-8.324,1,0.0107,0.173,0.173,0.254,117.651,327000,4
1,0yyQOpUfKMOg1JpFQi2reh,Unknown / Nth,Hozier,74,2023-06-23,False,0.479,0.178,2,-9.98,1,0.76,0.000168,0.0897,0.21,134.856,280107,4
2,0CIvOZBEQmVtePr3dHZMPO,Two Against One (feat. Jack White),Jack White,55,2011-05-16,False,0.792,0.525,5,-7.985,0,0.782,0.0254,0.115,0.644,119.364,140960,4
3,2aQldLSaTVEf3fRSF9fUYt,Things I Do For Money,The Northern Pikes,30,1987-01-01,False,0.768,0.443,4,-15.545,0,0.5,0.214,0.0647,0.214,116.95,288160,4
4,0VTwMCLdBYUw7MHR1NJW1t,Shine It All Around - 2006 Remaster,Robert Plant,45,2005-04-25,False,0.471,0.598,6,-8.227,0,0.0151,0.224,0.0933,0.449,80.381,243333,4
5,05rbTsgovBYa0JIund4MrS,Tearin' It Up,Gramatik,42,2009-12-09,False,0.843,0.889,9,-4.385,0,0.0965,0.115,0.0389,0.556,106.938,256438,4
6,0EUDWbDr6pU12TXLqLIxKK,Child in Time,Yngwie Malmsteen,20,1996-10-14,False,0.179,0.802,1,-9.43,1,0.0124,0.134,0.221,0.223,89.544,487654,4
7,5e6xW5g9FfbyyTPeIE2Uhs,Mistreated,Yngwie Malmsteen,20,1996-10-14,False,0.329,0.813,5,-7.726,0,0.000981,0.0098,0.0963,0.461,130.129,449985,4
8,3wewa5eAOjEFtlpoXAz4Kc,Darkness,Tab Benoit,42,2003-06-24,False,0.597,0.33,5,-11.152,0,0.83,0.129,0.24,0.576,78.772,279613,3
9,2wqBOYvyOpNVrXq7dOrln3,HELLO LØNELINESS,Lø Spirit,55,2023-03-24,False,0.62,0.58,9,-7.808,0,0.0291,0.0,0.432,0.471,129.914,185880,4
10,2ipYQ6pcabz1NovVrr9LKH,Fighting Myself,Linkin Park,77,2023-04-07,False,0.626,0.909,1,-4.419,0,0.00205,5.19e-06,0.29,0.737,140.027,201429,4
11,1xpd5XqLsrQDBa81ON2kOb,Got You (Where I Want You),The Flys,58,1998,False,0.47,0.644,8,-6.721,1,0.000405,0.293,0.134,0.521,75.597,242453,4
12,0fzCtVM9D5UEwiLqcY8Ouq,Hard Sun,Eddie Vedder,67,2007-09-18,False,0.438,0.827,8,-6.531,1,0.0512,0.000402,0.319,0.645,143.377,322080,4
13,2XvrMHbSO077Ajg7QTTNdY,Let It Die,Foo Fighters,61,2007-09-25,False,0.596,0.557,0,-6.401,1,0.027,1.64e-05,0.0914,0.314,124.023,244960,4
14,6fR6Z0Vc1K6yQWNUIKjAIR,Underneath It All,Lady Saw,67,2001-12-11,False,0.729,0.731,4,-4.823,1,0.235,1.35e-06,0.391,0.838,138.204,302720,4
15,7mQgJx5mfCuI6o8elrYCKg,Electric Worry,Clutch,55,2007,False,0.377,0.813,0,-4.231,1,0.0171,0.114,0.323,0.265,165.012,314747,4
16,3kmUtdRdVepftcOpjmbiyj,Wars,Hurt,11,2009,False,0.468,0.723,2,-5.37,1,0.00176,5.4e-06,0.0852,0.493,129.563,239439,4
17,57slOAb10deMaT4r34dipH,Wade In The Water,John Butler Trio,33,2018-09-28,False,0.326,0.816,2,-2.166,1,0.0811,0.000379,0.101,0.299,147.185,239093,4
18,4pr2A1vgqaGJ1yj6hFr3aE,13,Allan Rayman,49,2017-02-24,False,0.623,0.528,0,-9.078,1,0.055,0.0654,0.338,0.628,155.912,242307,3
19,6RuNa2kdO6HFq7QznOfl7C,Meeting The Master,Greta Van Fleet,70,2023-04-07,False,0.22,0.656,6,-3.929,1,0.121,0.00652,0.12,0.105,148.187,312200,4
20,2ph0hzV1kCVhR82E2La4q5,Two Out of Three Ain't Bad,Meat Loaf,65,1977-10-21,False,0.586,0.48,9,-9.138,1,0.385,0.0,0.0947,0.488,79.873,324440,4
21,2g7gviEeJr6pyxO7G35EWQ,Paradise By the Dashboard Light,Meat Loaf,73,1977-10-21,False,0.326,0.872,2,-7.602,1,0.214,0.0,0.461,0.492,173.381,508333,4
22,391CwgcBxvUHmEKda2b5In,I'd Do Anything For Love (But I Won't Do That) - Single Edit,Meat Loaf,65,1993,False,0.419,0.672,2,-6.353,1,0.623,0.0,0.412,0.304,105.212,316467,4
23,0SjnBEHZVXgCKvOrpvzL2k,Sundown,Gordon Lightfoot,74,1974,False,0.794,0.427,11,-15.492,1,0.334,1.04e-05,0.0703,0.751,105.732,213400,4
24,6GuyIXoGIaTw1Pg6Ug9enJ,Find Your People,Drew Holcomb & The Neighbors,59,2023-03-08,False,0.678,0.526,5,-7.292,1,0.329,0.0,0.302,0.492,87.005,194093,4
25,2YSgnpegXNXgk8UxgG8znT,Number One (feat. Richie Havens & Son Little),Son Little,45,2017-06-16,False,0.486,0.504,8,-7.591,1,0.0453,0.00135,0.695,0.34,89.523,321947,4
26,5CJ1xQCFywhEryVUPJup5T,The Boy Who Wouldn't Hoe Corn,Alison Krauss & Union Station,43,2001-08-14,False,0.401,0.529,2,-8.927,0,0.501,0.00104,0.0921,0.249,106.72,280707,4
27,1oHAbFkMC4bwuK241O9Kw1,Busy Bein' born,Middle Class Rut,41,2010-10-04,True,0.318,0.941,11,-3.753,1,0.036,5.08e-05,0.137,0.213,187.93,287413,4
28,7wygMtZZfWatJnD5NkPALn,Son of Virginia,Clutch,34,2015-10-02,False,0.37,0.789,9,-7.734,1,0.14,0.00168,0.259,0.0909,75.634,435358,4
29,6txhb14PWs9yrkTgR2jnU4,72 Seasons,Metallica,51,2023-03-30,False,0.193,0.983,9,-3.929,1,4.01e-05,0.0375,0.0645,0.385,168.193,459120,4
30,52YsO95wlDUHdv4mhHglAv,Psycho Killer,One Bad Son,37,2014-09-02,False,0.565,0.884,1,-5.115,1,8.44e-05,0.015,0.106,0.741,122.013,284696,4
31,7wzOqgMAX3w3zeqQL4j0dK,Tell Ya Story Walking,The Fumes,34,2006,False,0.371,0.897,7,-5.0,1,0.00193,0.0119,0.328,0.641,105.45,409987,4
32,3eFepXGITXNDXXHUNqouxi,Shake Me Down,Cage The Elephant,54,2011-01-01,False,0.457,0.613,9,-5.756,1,0.00463,0.000406,0.0711,0.132,105.111,211373,4
33,5R1JHfdhT7zininQOdnAjq,Zero Fucks Given,The Picturebooks,37,2017-03-10,True,0.371,0.61,11,-7.279,0,0.0212,0.0673,0.0905,0.324,73.764,197493,4
34,3UysksDF63CoDnP6GUP4kw,Where The Wind Blows,Blacktop Mojo,50,2017-03-10,False,0.512,0.903,6,-2.974,1,5.55e-05,0.00165,0.0648,0.659,146.984,265082,4
35,1FxZTELBcsg6T4LkOlAi1R,More Bacon than the Pan Can Handle,Stephanie Beatriz,30,2021-03-18,False,0.538,0.772,5,-6.147,1,0.149,4.28e-05,0.263,0.269,91.397,202027,4
36,6CqYhhUPJORx1vvdTNc8jv,The Outsider,A Perfect Circle,67,2003-01-01,False,0.328,0.843,6,-6.644,1,0.000111,0.801,0.0496,0.422,113.329,246000,4
37,69HjtjyHuP8KJT7xBaUmtW,If Darkness Had a Son,Metallica,53,2023-03-01,False,0.47,0.945,9,-4.378,1,2.3e-05,0.00544,0.0399,0.379,123.398,396293,4
38,1BfR5GMOgW0peHkPxrwf11,Safari Song,Greta Van Fleet,71,2017-11-10,False,0.362,0.928,2,-4.015,1,0.164,1.61e-05,0.315,0.678,175.868,234600,4
39,1j3vsRJ9BBeUzyE83FfiVb,Ice Age - deadmau5 Remix,deadmau5,31,2014-01-01,False,0.743,0.562,2,-7.458,1,0.588,0.0308,0.0966,0.776,146.061,411512,4
40,0qqRwBkq7oWv6QnIRLfQKe,Do You Feel Like We Do - Live,Peter Frampton,55,1976,False,0.319,0.661,0,-8.548,1,0.0389,0.0039,0.886,0.325,106.189,826813,4
41,6ZCh9hBeFzMIPycRnyPqZT,Screaming Suicide,Metallica,50,2023-01-19,False,0.425,0.972,4,-3.448,0,2.42e-05,0.0202,0.239,0.282,101.125,330453,4
42,0YpmF3aZXOIuyi8itZbpkp,The Zoo,Scorpions,58,1980-03-31,False,0.462,0.704,0,-10.177,1,0.056,0.184,0.371,0.221,103.004,330533,4
43,0Puj4YlTm6xNzDDADXHMI9,Sabotage,Beastie Boys,79,1994-05-23,True,0.324,0.938,6,-7.332,0,0.032,0.0321,0.0961,0.543,168.131,178440,4
44,5fpizYGbi5IQoEraj6FP0R,Intergalactic - Remastered 2009,Beastie Boys,73,1998-07-14,False,0.734,0.864,2,-6.119,1,0.022,9.85e-06,0.246,0.47,105.932,231493,4
45,735Ge0JqNmz6hKYEB1q7vZ,Uninvited,Red Sun Rising,46,2017-03-31,False,0.518,0.636,6,-6.261,1,0.155,7.41e-05,0.101,0.253,131.949,259689,4
46,3pwmJJRlr8nXNN9PFD18np,Lux Æterna,Metallica,56,2022-11-28,False,0.386,0.996,11,-2.96,0,1.15e-05,0.000836,0.116,0.188,130.573,205680,4
47,11CK9ToNAdYPI15q2Jkp2D,Analog Man,Joe Walsh,42,2012-01-01,False,0.633,0.731,2,-3.901,1,0.306,0.000124,0.168,0.664,124.0,242987,4
48,54ARsEjoTSNclA5nOzHaux,I'm America,Cilver,46,2016-04-29,False,0.459,0.932,9,-2.251,1,0.0274,3.1e-06,0.0829,0.58,166.017,222173,4
49,2ZagwBX7kXRGC767ZVBt0H,I'm so Happy I Cry (feat. Tank),Tarriona 'Tank' Ball,31,2020-06-25,False,0.7,0.737,8,-8.632,1,0.193,0.0,0.366,0.56,114.946,204821,4
50,5ETcymRw1Aa0yojpxSgJzW,Nudes in My Bedroom,Sophie Hunter,30,2021-05-28,True,0.676,0.707,9,-5.843,0,0.797,0.00159,0.137,0.634,128.025,157734,4
51,2J4T0IOIZjQhLzosKPR2PN,Gimme,BANKS,51,2019-07-12,True,0.762,0.619,2,-5.227,0,0.501,2.19e-05,0.248,0.596,120.022,219493,4
52,32BEasyNQgqXQJKoVa0fUw,Black Smoke Rising,Greta Van Fleet,71,2017-11-10,False,0.558,0.902,7,-4.018,1,0.197,0.000148,0.0852,0.572,100.027,259893,4
53,07p7PALHp6ZcD5tmlbO94N,Stardust Chords,Greta Van Fleet,63,2021-04-16,False,0.272,0.884,7,-2.911,0,0.0181,0.0471,0.0778,0.214,143.016,297489,4
54,37FjxvMhMjt3YRecpx7HsC,Taking Me Back,Jack White,49,2022-04-08,False,0.674,0.73,7,-6.766,1,0.000816,0.000364,0.113,0.419,116.987,239104,4
55,7wZc7nmPQIoJ4xTW0iJcAd,Keeper,Reignwolf,61,2019-03-01,False,0.277,0.838,8,-7.233,1,0.0469,7.81e-06,0.152,0.227,133.863,186992,4
56,7aOor99o8NNLZYElOXlBG1,Highway Tune,Greta Van Fleet,75,2017-11-10,False,0.582,0.962,4,-3.037,1,0.0096,0.128,0.283,0.506,123.971,180640,4
57,2RpK4rx8wfXJS1brkMDeT6,The Great White Buffalo,The Amboy Dukes,42,1974,False,0.485,0.807,8,-10.632,1,0.00409,0.494,0.0488,0.896,146.762,297842,4
58,7nemcVsXVFZF01iqpIIo2Y,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),AC/DC,75,1976-05-14,False,0.456,0.863,3,-3.551,1,0.133,0.0538,0.0553,0.532,135.962,301227,4
59,5epWP5XLsOIZ6TUxJGuIMf,Plowed,Sponge,44,2011-11-07,False,0.355,0.855,6,-8.399,1,2.8e-06,0.952,0.0897,0.349,105.365,204500,4
60,3a94TbZOxhkI9xuNwYL53b,Black Summer,Red Hot Chili Peppers,69,2022-02-04,False,0.417,0.682,1,-5.071,1,0.0267,0.000669,0.109,0.351,105.542,232412,4
61,3T9K3rHpNZrcXAnlMBIakW,Take My Breath Away,EZI,3,2019-07-18,False,0.718,0.616,8,-6.598,1,0.0741,0.00287,0.367,0.354,102.981,158447,4
62,0RlzkgoKEXK6blBFCv3fyv,Torture,Eric Krasno,37,2014-01-25,False,0.683,0.745,2,-4.942,1,0.000178,0.442,0.0763,0.567,95.998,222550,4
63,5On8V1Wi6biKnUn8yjxQHU,Rocky Mountain Way,Godsmack,37,2012-05-28,False,0.443,0.833,7,-5.084,1,9.57e-05,0.00243,0.177,0.59,139.175,241187,3
64,0HqZX76SFLDz2aW8aiqi7G,Bones,Imagine Dragons,87,2022-03-11,False,0.773,0.742,5,-3.678,0,0.0206,0.0,0.0754,0.571,114.071,165265,4
65,6RyLEghWsRDVcDuRxDg2FN,Surrender,Ash Grunwald,23,2022-03-11,False,0.439,0.891,6,-5.434,1,0.0813,9.91e-05,0.343,0.608,133.791,216245,4
66,0SctzStskP74wkmBBXlmEn,Edge of the Ocean,Stick Figure,55,2022-08-12,False,0.744,0.749,1,-5.982,0,0.33,0.169,0.0986,0.893,144.015,295868,4
67,1kBM7AURqQTIXFePNVpEwP,Love Is Blindness,Jack White,56,2012-07-10,False,0.266,0.74,10,-7.972,0,0.0513,0.00426,0.162,0.5,48.578,198613,4
68,0u2AIKDVafHwCFQ9LDnqxH,Centipede,Knife Party,55,2012,False,0.507,0.951,1,-3.71,1,0.000203,0.478,0.417,0.0628,140.077,246770,4
69,5qggkgJKlYaEXmOBRCMACO,Say Shh,Atmosphere,41,2013-11-25,True,0.87,0.775,6,-3.209,1,0.032,0.0,0.351,0.9,84.003,294160,4
70,0muK9BAzu2TJXQgWPsEj6e,Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix,Steve Perry,67,2022-04-12,False,0.43,0.569,2,-9.274,1,0.0115,0.0134,0.163,0.0668,129.992,165075,4
71,5zH710lFSLtkHbMkslLDjR,Crazy On You,Heart,78,1975,False,0.427,0.459,9,-12.442,0,0.116,0.000103,0.132,0.383,129.878,293440,4
72,4tvBoSWeIW0bjhKNre5mod,Thunder Kiss '65,White Zombie,70,1992-01-01,False,0.684,0.851,9,-9.792,1,0.000613,0.0029,0.535,0.512,112.662,234080,4
73,3vDHLV1JoeSs1sKFuYxree,The Soul Cages,Sting,44,1991,False,0.574,0.629,7,-11.243,1,0.0162,0.0,0.385,0.549,105.049,351533,4
74,5PntSbMHC1ud6Vvl8x56qd,Loser,Beck,75,1994-03-01,False,0.654,0.611,2,-10.45,1,0.0337,0.000178,0.405,0.786,85.387,235000,4
75,0Do59HJNKcUliLc888Y2eT,Woodstock (Psychedelic Fiction),Jon Bellion,45,2015-03-31,False,0.752,0.638,0,-6.184,1,0.462,4.68e-06,0.0597,0.699,134.01,282500,4
76,7fURZRPkB2S70sYR1naKTK,Black Hole Sun,Soundgarden,55,1994-01-01,False,0.361,0.728,6,-8.519,1,0.000291,0.000112,0.0701,0.155,105.768,318000,4
77,54ipXppHLA8U4yqpOFTUhr,Bones,Imagine Dragons,88,2022-07-01,False,0.772,0.75,5,-3.67,0,0.0201,0.0,0.074,0.587,114.061,165265,4
78,4OCzAGgyWsUKpdWufYywZm,Cochise,Audioslave,42,2002,False,0.452,0.873,9,-4.867,1,0.000519,0.0,0.0592,0.433,80.473,222027,4
79,4bGqztBI8a5tpT6mFbD2qS,Where The River Flows,Collective Soul,0,1995-03-14,False,0.733,0.724,0,-7.055,1,0.335,0.000159,0.106,0.964,127.632,215867,4
80,4pEaGoTSSU7YKu4hqor9Na,Drink You Away,Justin Timberlake,56,2013-09-27,False,0.449,0.633,2,-6.917,1,0.1,0.0,0.301,0.545,105.348,331133,4
81,6Ve6bvjOIpgqn6WiSG7Q0W,Faded,Lady Midnight,35,2017-01-27,False,0.718,0.519,4,-9.945,0,0.0364,0.0096,0.0867,0.451,137.909,231480,4
82,4Y3OCtqeVqhabIoUJXC7xu,Smoke Baby,Hawksley Workman,30,2003-10-28,False,0.73,0.657,6,-6.881,0,0.0576,0.0,0.185,0.547,105.023,366173,4
83,6aSIJ3DHO1NpseR7yH89vT,The Lion The Beast The Beat,Grace Potter & The Nocturnals,40,2012-01-01,False,0.289,0.843,11,-8.108,0,0.000151,0.0452,0.421,0.28,135.028,326240,4
84,28dnQ3CRAPlz9Nf0MNXzSZ,Sunny Rain DayMoon,Eldren,33,2015-08-06,False,0.538,0.888,9,-5.84,1,0.107,0.0,0.832,0.636,145.022,205055,4
85,0Y2QejubtJugRGvfPgOQ1w,Jane Fonda,Mickey Avalon,47,2006-01-01,True,0.635,0.812,2,-3.829,1,0.109,0.0,0.136,0.865,93.597,220307,4
86,2MBlKZ8cSN8OmsIhWBH9ci,Kiss the Sky,Shawn Lee's Ping Pong Orchestra,56,2006-01-30,False,0.575,0.68,6,-7.109,0,0.0977,0.572,0.198,0.241,85.279,218747,4
87,4bQV0BUo6BHY202awgVF4l,Gilded Walls,Will Hoge,0,2018-10-05,False,0.618,0.495,7,-6.435,1,0.468,0.00645,0.109,0.652,83.032,259156,4
88,5CDEX5cmjHeYhkj7u9zcbo,Fortune Teller,Xavier Rudd,50,2005-01-01,False,0.601,0.594,11,-9.419,0,0.545,0.342,0.639,0.591,122.212,206360,4
89,3JkyHqVIssTkhasEOBQiie,It's The Chemicals,Scarub,36,2010-05-07,False,0.557,0.813,11,-7.737,1,0.088,0.00352,0.0825,0.0715,98.985,391840,4
90,2YCi9lbn6SErTcNExuyrpK,Used To,Mutemath,40,2015-11-13,False,0.451,0.615,5,-5.161,0,0.139,0.0,0.197,0.501,121.901,255200,4
91,3EGW6TGGbdk6Ys1Y3HU3lj,Training Wheels,Melanie Martinez,76,2015-08-14,True,0.571,0.481,9,-7.179,1,0.697,0.0,0.089,0.0807,113.753,205680,4
92,7po7c8LzxTZ0ybU41qT5gD,Show & Tell,Melanie Martinez,72,2019-09-06,True,0.535,0.746,4,-5.644,0,0.304,0.0,0.359,0.648,109.994,215973,4
93,6vZWOl1dkLGOydL7V2Q51g,Camel Walk,Southern Culture on the Skids,45,1995-01-01,False,0.695,0.74,1,-6.878,1,0.0376,0.000838,0.535,0.752,122.427,156907,4
94,4VwPsMcRt1HPVKIdcwY9Uj,Outshined - Remastered,Soundgarden,66,1991-10-08,False,0.485,0.841,2,-6.068,0,0.000173,0.00686,0.125,0.551,94.867,311000,4
95,2UZtI2HUyLRzqBjodvcUmY,Rx (Medicate),Theory of a Deadman,70,2017-10-27,True,0.639,0.71,1,-7.445,1,0.0133,0.0,0.118,0.378,119.989,233173,4
96,11Y4VVU6MTBtuSO116rsfG,Love Me Easy,Walshy Fire,54,2022-03-04,False,0.677,0.651,1,-7.245,0,0.0706,0.0327,0.198,0.434,85.091,170017,4
97,2B67LkB8Oo2WGMj4Ssk1Ti,Wind of Change (feat. Brandon Boyd of Incubus & Portugal. The Man),Brandon Boyd,16,2022-04-01,False,0.368,0.722,0,-4.266,1,0.754,0.0168,0.0934,0.242,152.04,309066,4
98,5u1JcdLm5JdjoT5GYWz8Jn,Beds Are Burning (feat. Tim Mcllrath of Rise Against),Rise Against,20,2022-04-01,False,0.524,0.914,4,-3.357,0,0.0125,0.112,0.314,0.325,119.062,246696,4
99,7IyRPhyQIRoCSBnLNLbM36,Material Girl (feat. Taylor Hanson of Hanson),Hanson,37,2022-04-01,False,0.678,0.916,0,-3.219,1,0.29,0.00433,0.0944,0.92,134.985,249240,4
100,4fI6dj7tYo7THZE5EJwPHZ,Smooth,Connor Price,64,2022-04-01,False,0.897,0.519,2,-7.913,1,0.0167,0.000126,0.0389,0.641,108.016,137264,4
101,3GqTbygB04NZcEihPvt8ZH,Bad Lieutenant,The Sheepdogs,33,2015-10-02,False,0.286,0.86,6,-2.797,0,0.0604,0.0338,0.15,0.522,197.99,220949,4
102,7avvBGQq0tH4nY95guF7fP,Can't You See,Black Stone Cherry,56,2011-01-01,False,0.398,0.846,11,-4.217,1,0.000469,2.46e-05,0.172,0.411,149.893,211160,4
103,37EJtTS7jT5WUyXGZzrwnI,Santa Monica,Everclear,74,1995-05-11,False,0.491,0.942,7,-5.333,1,0.156,0.0,0.367,0.387,100.446,191507,4
104,7zPxIh1c3kJaNwmjdZ3GQX,Hello Operator,The White Stripes,57,2000-06-20,False,0.554,0.718,10,-8.942,1,0.261,0.000582,0.151,0.646,95.411,156267,4
105,658Ng56tIu4gb5gFDuXNcY,Dead & Bloated,Stone Temple Pilots,48,1992-09-29,True,0.563,0.808,7,-7.876,1,0.000154,7.22e-05,0.0926,0.553,123.013,310267,3
106,0W7AbEauB7cP4pidLclApe,Hunger Strike,Temple Of The Dog,71,1990-01-01,False,0.373,0.567,7,-10.835,1,0.0236,3.47e-06,0.0916,0.298,137.789,246267,4
107,6u1yKoh00WaoSpNp46RzKF,Cumbersome,Seven Mary Three,68,1995-09-05,False,0.543,0.79,11,-5.932,1,0.00811,0.0,0.238,0.339,80.923,236973,4
108,4CPszpSnlbgnQLIQYyzIR2,I Can't Breathe,H.E.R.,47,2020-06-19,False,0.703,0.705,1,-6.676,0,0.135,1.97e-06,0.0611,0.601,138.227,287322,4
109,3cbTV3IZZvSBYVcl0xuZbY,Bound For The Floor,Local H,67,1996-01-01,False,0.654,0.53,6,-7.409,1,0.000113,0.0197,0.0534,0.584,119.284,222960,4
110,5UlnuulVAVmmesw4VzqHdG,Enemy - From the series Arcane League of Legends,League of Legends,78,2021-10-27,False,0.722,0.745,7,-4.164,1,0.247,0.0,0.419,0.52,77.029,173381,4
111,2U30Cro2IHiKNJTiNb4Wqd,Tangerine Sky,Kottonmouth Kings,51,2002-01-01,True,0.672,0.94,1,-3.914,0,0.139,1.75e-06,0.391,0.519,145.976,252107,4
112,2f0P7iELCvAlV8j6Z3rGDE,Stranglehold,Ted Nugent,67,1975,False,0.484,0.711,2,-7.784,1,0.0183,0.173,0.0941,0.49,148.189,503067,4
113,1fOc4Kf82a6J1C9gS5sE0d,Changes,The Budos Band,38,2016-04-01,False,0.373,0.469,0,-7.282,1,0.00591,0.00887,0.0656,0.22,150.74,360829,3
114,3nqSKoGyEBye8gONiIMYpl,Paranoid,Gus Black,35,2003-05-20,False,0.632,0.323,0,-9.743,1,0.154,0.00431,0.0859,0.243,118.787,205667,4
115,1BOH9Tv52qRLNJNaAVkVmZ,Thin Line,honeyhoney,35,2011,False,0.519,0.847,4,-8.269,0,0.29,1.03e-05,0.0892,0.324,143.651,286013,4
116,0uPIwcT6OdJ5BAJdYkxVp9,Rock On,David Essex,54,1973,False,0.676,0.292,11,-14.448,1,0.723,0.00189,0.433,0.649,74.798,204187,4
117,1HhNoOuqm1a5MXYEgAFl8o,Enemy (with JID) - from the series Arcane League of Legends,League of Legends,9,2021-09-03,False,0.728,0.783,11,-4.424,0,0.237,0.0,0.434,0.555,77.011,173381,4
118,4WPB8sqL2RayXfI9mcz0WM,Black Lung Heartache,Joe Bonamassa,46,2011-03-22,False,0.598,0.763,0,-6.629,1,0.0947,0.00764,0.356,0.338,87.994,254133,4
119,4ReyTz0y3TGkX48wO3Llot,Epic,Faith No More,70,1989,False,0.358,0.893,4,-7.486,0,0.0222,0.0524,0.126,0.262,174.238,293653,4
120,5e3YOg6fIkP0wD5TyxcHOH,Cult of Personality,Living Colour,70,1988,False,0.504,0.918,0,-3.463,1,0.00164,2.12e-05,0.78,0.539,92.031,294827,4
121,4Oyl6oYSNeeZZP0OAxPVaU,Message Man,Twenty One Pilots,66,2015-05-15,False,0.715,0.838,2,-6.077,0,0.0897,0.0,0.15,0.497,120.007,240080,4
122,0ye53FFhP3oRFuaz5Ubcop,I Go Blind - 2019 Remaster,Hootie & The Blowfish,61,1994-07-05,False,0.623,0.775,0,-7.107,1,0.204,0.0,0.158,0.868,121.891,193187,4
123,2vc0JtSPHbUnTP4SANXOsq,Stand Up,Chali 2na,31,2014-03-03,True,0.617,0.666,9,-8.797,0,0.00261,5.66e-05,0.705,0.926,76.153,270193,4
124,3cklr0OJrtIC6h8vGlEXZD,Globetrottin,Rozwell,0,2021-04-30,True,0.805,0.876,9,-6.717,1,0.394,0.0,0.762,0.801,135.011,232227,4
125,7GRq9NUgqhxPGUUksX02fk,Blue on Black,Kenny Wayne Shepherd,65,1997-09-26,False,0.412,0.676,7,-7.341,1,0.00596,0.112,0.209,0.557,155.431,333733,4
126,4UzVcXufOhGUwF56HT7b8M,My Immortal,Evanescence,78,2003-03-04,False,0.19,0.265,9,-9.206,1,0.863,0.0,0.134,0.101,79.012,262533,4
127,0jqK7sGTLsHPkQrrcrGuKD,Still Waiting,Sum 41,76,2002-01-01,True,0.431,0.95,7,-4.918,1,0.00105,3.63e-05,0.272,0.56,191.936,158733,4
128,5ynxx6zC4dgzsMHLYQ04Dc,Remedy,Seether,73,2005-01-01,False,0.55,0.952,8,-4.664,1,0.000193,0.000666,0.0614,0.391,127.804,207213,4
129,2udH5GC1eOzzqcoJUyEC7y,The Chain,Tantric,43,2004,False,0.516,0.738,6,-4.45,1,0.000959,4.89e-05,0.18,0.342,82.071,261067,4
130,3K9QlS0VCtkzUvo0HY75VE,Love Stinks,The J. Geils Band,54,1980,False,0.65,0.449,0,-7.555,1,0.00312,1.94e-05,0.548,0.699,89.641,224560,4
131,3Y4rNagSf2IukhcOTWYJuV,Death Blooms,Mudvayne,57,2000-08-13,True,0.275,0.974,6,-4.624,0,0.000355,0.0024,0.158,0.237,174.095,291933,4
132,7vrLphPq4yjaX7jiDdd2Nc,Dig,Mudvayne,67,2000-08-13,False,0.623,0.983,11,-3.548,0,9.62e-05,0.0617,0.261,0.271,134.975,162293,4
133,5k01QGZtT6ahch28urCV5R,Whiskey,Villebillies,39,2006-01-01,True,0.804,0.825,7,-3.907,1,0.124,0.0,0.259,0.896,140.046,163320,4
134,6yDE8MLoGVYd3Phk069mnj,Surges,Beats Antique,27,2021-12-03,False,0.58,0.636,11,-8.994,0,0.0196,0.809,0.0987,0.28,172.002,309500,4
135,7mPfubAjo4PVuRqO84bHZb,Looking Down The Barrel Of A Gun,Beastie Boys,58,1989-07-25,False,0.736,0.905,5,-8.789,0,0.162,0.000252,0.12,0.683,138.029,208453,4
136,05GTtG1ckPWfGOC0mHGJ0V,Musta Got Lost - Live,The J. Geils Band,41,1976,False,0.48,0.613,0,-10.787,1,0.211,0.0,0.942,0.598,107.992,394560,4
137,6YSF0u64K0xreRh1uOJuPw,88 Lines about 44 Women,The Nails,43,1984,False,0.799,0.716,2,-9.224,1,0.0414,0.0295,0.0872,0.975,148.692,296640,4
138,42GP0xKtkolBnmqQRvSllO,Welcome Home,Coheed and Cambria,69,2005-01-15,True,0.442,0.951,11,-5.27,1,0.00648,1.12e-06,0.0887,0.158,154.004,374973,4
139,27kR4DOCntkzEvjGOtpr46,Big Time,Deca,34,2013-09-23,False,0.558,0.79,1,-5.944,1,0.0942,0.0,0.138,0.894,177.636,195890,4
140,4Ef1laInbBHGfn3qUMilBK,The Dead Don't Die,Sturgill Simpson,47,2019-06-13,False,0.542,0.491,2,-6.457,1,0.726,0.000437,0.302,0.641,118.605,231374,4
141,6CMch6a8mtMJW9eUSDyq2C,Joker & The Thief - Final Hour Mix,Wolfmother,47,2018-12-14,False,0.491,0.592,7,-8.804,0,0.000236,0.0511,0.324,0.21,84.981,151059,4
142,53BHUFdQphHiZUUG3nx9zn,Bang!,AJR,4,2020-02-12,False,0.74,0.516,1,-6.233,0,0.0183,0.0,0.0558,0.698,139.918,170858,4
143,0c8evdQNBWPtimiOrk15zB,Neighborhood (with Krayzie Bone & Prof),Krayzie Bone,39,2021-09-17,True,0.888,0.794,11,-5.901,0,0.348,0.0,0.278,0.813,126.016,227138,4
144,4AeNe1ZPKFiPg57bvK6fti,Classics Of Love,Common Rider,47,1999,False,0.616,0.624,11,-5.247,1,0.0198,0.0,0.199,0.524,181.211,141080,4
